246	245.0	a	@MsSassHerself Exactly! I won’t be sitting out there getting sick and I’m sure others feel the same! Just reschedule like everyone else.
247	246.0	a	Just waiting to see all my friends kids costumes and have fake baby fever, don’t disappoint me y’all https://t.co/U2ilQEZnaV
248	247.0	a	@mellbelleex there’s a conspiracy that makes a lot of sense. this man gets “no money” by running this. he says he g… https://t.co/Kdmo4rIq1N
249	248.0	a	RT @Jali_Cat: 👹Welcome to the Democratic Party.....  👉🏻If you vote democrat - this breakdown in society &amp; the continue disappearance of mor…
250	249.0	a	I'm suffering from sneezing or cold, In short I'm sick!!
251	250.0	a	RT @Nitomatta: THIS YEAR IS A FUCKING FEVER DREAM https://t.co/ojrdx6G4v6
252	251.0	a	RT @Sundncefn: #WeThePeople are sick of the @GOP doing nothing to stop this very dangerous, attempted coup.  Ds are turning our great count…
253	252.0	a	RT @Thornillustrate: IM ACTUALLY WHEEZE CRYING OVER THIS WTF I CANT BELIEVE UNDERTALE HAS TAKEN OVER THE WORLD https://t.co/J2085eTNLY
254	253.0	a	@orbitsheart Wjsn - save me save you, la la love, dreams come true, secret  Oh my girl - guerilla, ssfwl, closer, s… https://t.co/3KeVLsIUri
255	254.0	a	RT @neverland1970: Not in the mood for peopling today. Sick of trying to make me worth your time.
256	255.0	a	RT @xunhuas: Before leaving the stage during Fever Festival last Sunday~  Sehun: We'll see each other very soon~( 눈.눈) Chanyeol: *This week…
257	256.0	a	#vaccinesinjure. But nothing to see here? 🤔
258	257.0	a	@YummyGalaxxy @YarkinBerk @Zeke_the_Xbot @DestinyTheGame Ye I bought all the dlcs and the first two were a rip off… https://t.co/E8BcTDAw5D
259	258.0	a	"Sick of the phrase, ""Babe! What's up with white people?!"" Could we just chill you guys? Let's just go one day where… https://t.co/TKofSJIC45"
260	259.0	a	bro i’m weak as fuck “i was told not to speak against yg because he might send bloods after me” 😩😩😩
261	260.0	a	RT @HarrietSergeant: Labour will harm the people Corbyn says he wants to help. Workers, pensioners and the sick would all suffer under Corb…
262	261.0	a	The lefties have turned this world into a violent sick place. And everyone else has allowed them to do it! Shame! F… https://t.co/1jpTlSlfvR
263	262.0	a	RT @charliekirk11: This is horrible, and should be condemned by all decent society  A baby deserves total and complete protection under the…
264	263.0	a	RT @DuddWiser: Girl get a doctor. I been seeing on my tl that you have fever since 3 weeks 🤦🏻‍♀️🤦🏻‍♀️
265	264.0	a	RT @damdaminnn: do you ever feel physically sick because you know you're not good enough for anyone and can't do anything right, no matter…
266	265.0	a	RT @xzhan1005: last time in thailand he got no sleep for days, this time in nanjing he’s sick, but both times xiaozhan sang fully live. he…
267	266.0	a	RT @AuschwitzMuseum: 1 November 1943 | There were 87,573 prisoners in #Auschwitz camp system: 54,630 men (incl. 7,830 sick) and 32,943 wome…
268	267.0	a	@Momofone15 @GoAwayWithJae The learning that ruins his career and life. This type of learning is so sick in SK. Sta… https://t.co/SFbIXZwEms
269	268.0	a	RT @fuckyourwallDT: I'm so fucking sick of police officers ! 🤬🤬🤬🤬🤬🤬🤬 https://t.co/igiVvvSIqT
270	269.0	a	RT @JewelsMaga45: I’m 51 and I have never ever met a white supremacist in my lifetime. Why are we hearing the left continuously talk about…
271	270.0	a	RT @GhibliGal: Me calling in sick so I can binge anime https://t.co/pKiFN3iCKP
272	271.0	a	i really need to find. peoplw who are not zoe to play borderlands with. i think shes gettinf sick of me
273	272.0	a	Whew y’all I had the damn flu
274	273.0	a	I have the meanest headache &amp; fever, I just want to be home 😩
275	274.0	a	RT @ourswiftaylor: I'm so sick of running as fast as I can wondering if I'd get there quicker if I was a man https://t.co/wF7dyYjChf
276	275.0	a	RT @SheepDogSociety: Still have any doubt that Leftist Liberals are mentally unstable and sick in the head?   Who would even threaten child…
277	276.0	a	RT @daddybuell: BULLY. BULLY. BULLY. BULLY. BULLY. BULLY. BULLY. FUCK COPS AND THEIR STUPID ABUSE OF POWER. THESE PEOPLE ARE SICK https://t…
278	277.0	a	@LucasxHernandez I literally asked u if u wanted a blanket and you said no then went back to sleep LMFAOOO I’m sick
279	278.0	a	Let’s think critically for a moment: America does not give out anything for free, not even water. So durring this s… https://t.co/N6agtSoOQA
280	279.0	a	The Lita we deserve, but the Patch doesn’t work.. The Logos are switching on the entrances.. I‘m so sick of you… https://t.co/9fKsf6BNBZ
281	280.0	a	RT @FoolishReplicka: It's Halloween!! ... Naturally, I got sick and had to miss it, so, you'll to forgive me if I let my wife handle the fe…
282	281.0	a	RT @nowthisnews: ‘You decided to prioritize the deportation of critically ill kids, and I’m trying to figure out why.’ — @AOC gave this Tru…
283	282.0	a	got a fever and cant stop throwing up, i really shouldn't be going to the fundraiser
284	283.0	a	RT @DoubleEmMartin: Person who’s home sick with a cold and playing video games all day  https://t.co/QEYV83tEso
285	284.0	a	“Another GLORIOUS morning, makes me SICK” -Winnifred Sanderson ⁣ ⁣ 📸 by adambrioza ⁣ ⁣ #HocusPocus… https://t.co/mNEZT7q73W
286	285.0	a	RT @AlbasArachnid: Ditch the TV licence, why pay to be lied to? https://t.co/N8Ln4HMn2q
287	286.0	a	@RudyGiuliani You’re a sick f*ck.
288	287.0	a	RT @BoBundyy: Baby fever at an all time high rn 🥺 https://t.co/blIuwiOxm6
289	288.0	a	RT @maxcredits: I don’t know about you but I’m sick to death of Democrats saying that “no one is above the law. “  Are they f**ing serious?!
290	289.0	a	RT @pasatin_: How can nursing majors be sick? Like bruh just look back at the PowerPoint.
291	290.0	a	@Esther_JusMe IT CAN BE. CANDY corn is a great seasonal delight! Moderation is key though! Eat one too many and you… https://t.co/VYYFTpxmkV
292	291.0	a	@svtournesol This is the same shit they kicked BI out for. I'm sick of this fucking industry
293	292.0	a	Lol wth
294	293.0	a	RT @HM75015: @RepMaxineWaters #VoteHerOut ⚖️ @RealOmarNavarro for #Congress 2020 🇺🇸 #CA https://t.co/C1RQJ4zjNG
295	294.0	a	RT @gletherby: Maybe because our #NHS is in crisis; not enough staff + high levels of stress, crumbling buildings, lack of equiptment. Oh a…
296	295.0	a	RT @ewarren: The best plan is #MedicareForAll—the only plan that gives everyone in America full coverage, with the freedom to see any docto…
297	296.0	a	I’m so sick of hearing ‘bUt ThEY DoNT KnOw’ about yanks and their Irish Carbomb drink.... you know what a carbomb i… https://t.co/b2KPZuZiF9
298	297.0	a	RT @shahmiruk: Oh my fucking god. They’re not even trying to hide it anymore! This audience member recalls Vote Leave breaking electoral la…
299	298.0	a	Me imagino a kanye cantando im a sick fuck con esa botarga
300	299.0	a	RT @TheePaintv100: Just found this fucking gun in my sons Halloween candy. Some people are sick in the head. https://t.co/dc1q219Udg
301	300.0	a	can someone please take off my phone case and get me a new one im sick of mine
302	301.0	a	RT @shootingbyul_: @queenlhwasa @RBW_MAMAMOO spring fever!  @RBW_MAMAMOO  #MAMAVOTE #MAMAMOO  #Bless_Life_And_Carry_Knowledge
303	302.0	a	"@Mr_Masindi My Grade 9 English teacher once told us ""animals get sick. Human beings fall ill"" https://t.co/j0UdS0FyN2"
304	303.0	a	RT @bumilangit: Kalau Najib bersalah, kenapa sampai sekarang belum kena penjara?  Najib: https://t.co/8bLCn5qYJJ
305	304.0	a	RT @ssamanthaa01: my baby fever can’t handle this https://t.co/heecDHIp1W
306	305.0	a	@GrantMcMillan90 @nickyt3232 That is sick 🤢
307	306.0	a	how sick and twisted https://t.co/e1PLtmn5v7
308	307.0	a	RT @atensnut: Most of America is sick of this dick.  Just the sight of him brings on revulsion. https://t.co/cgpElAwtKJ
309	308.0	a	Bit of a late to the party tweet, but the Renegades pick up by @100Thieves is a sick transfer. Excited to see the b… https://t.co/8ae3Crk2RI
310	309.0	a	@kylekohli Oh, capital gains! Right. When I think about people getting sick with cancer, diabetes, MS, my mind *imm… https://t.co/AYZOpzXSD3
311	310.0	a	RT @xzhan1005: last time in thailand he got no sleep for days, this time in nanjing he’s sick, but both times xiaozhan sang fully live. he…
312	311.0	a	@lloyd4man Sick!
313	312.0	a	@Radiolab So they pull people together in a room from all walks of life &amp; tell them, okay, imagine a flu is sweepin… https://t.co/LlgtrCbajF
314	313.0	a	Baby fever😭😭😭😭 https://t.co/5rKGd7J3jq
315	314.0	a	Proud to be the 844th 😎 on @BackerKit for Unicorn Fever. Thanks @horribleguild https://t.co/0YajBzAGw5
316	315.0	a	No video today. We just didn't get around to it, and Paul was sick a couple days this past week. Honestly think it… https://t.co/ZRZTGHG5lH
317	316.0	a	RT @IntroSpecktive: I think of all of the Ultimate newcomers, the coolest playstyle is K Rool  They really did a perfect job on him, he’s a…
318	317.0	a	RT @WonderWoman2KAG: I'm still not sick of #Winning. That's why I'm voting for more, please! #Trump2020 #TurnCongressRed #TurnItRed #TurnNV…
319	318.0	a	RT @ranzkyle: Kakashi sensei ⛩ sick edit by @Kellansworld #halloween2019 https://t.co/wwBjCFDGZv
320	319.0	a	RT @SoCalEdgyGal: Me too!! That report better come out soon or we will find ourselves literally in the streets actually fighting for our ri…
321	320.0	a	RT @xzhan1005: xiaozhan is sick and his throat condition isn’t good but he’s still singing completely live so beautifully 💕 https://t.co/8y…
322	321.0	a	Ta tudo as mil maravilhas p n precisar treinar de manhã 👌
323	322.0	a	asfi ffs usko fever hai stop 😠🤧  #Yksturns2 https://t.co/GxVWHBC0tn
324	323.0	a	RT @ogmaxb: Just found this fucking gun in my sons Halloween candy. Some people are sick in the head. https://t.co/XyXh5Iibgn
325	324.0	a	@yungblud @Vevo https://t.co/zGP416fxO0
326	325.0	a	@EPBAuthor Bish!@#$
327	326.0	a	RT @WinstonCovfefeR: Weird yet? Not in liberal lala land Canada! A Toronto teacher named Christine Dorcin on medical leave is working in a…
328	327.0	a	RT @SageGoddesss: Sickôween 💎⛑ https://t.co/hw8CUpmRNi
329	328.0	a	@TeaPainUSA It’s just astonishingly disgusting. Sick and wrong is the only way to describe this aberrant behavior.
330	329.0	a	RT @peytnhaag: baby fever AND puppy fever?? oh no https://t.co/am88bZAWpj
331	330.0	a	RT @shahmiruk: Oh my fucking god. They’re not even trying to hide it anymore! This audience member recalls Vote Leave breaking electoral la…
332	331.0	a	RT @peytnhaag: baby fever AND puppy fever?? oh no https://t.co/am88bZAWpj
333	332.0	a	RT @junswrId: PLEASE OH MY GOD I CANT BELIEVE THESE ARE REAL IT FEELS LIKE A TWITTER AU OR FEVER DREAM WHAT IS GOING ON BNJSKDKF https://t.…
334	333.0	a	I had a fever dream of a night last night and apparelty @Allwin__ was there, kinda... sorry my dude https://t.co/PjJxrDFpdm
335	334.0	a	RT @WarsontheBrink: Sorry to say it’s an utter shame seeing Molana  He typically uses Islam for his business, provokes the public   The pub…
336	335.0	a	@SINCLAIRSBLOOD @thrillerized @centrclperk_ Why are you doing this ... I’m sick, CAN’T I LIKE—JOIN???
337	336.0	a	mmmmmmmmmmm LOVE your body!
338	337.0	a	a limelight não tem UM segundo de paz
339	338.0	a	RT @autumnn_k: You gotta be really sick in the head.... https://t.co/oHJ211cvaQ
340	339.0	a	SHE IS A VERY SICK WOMAN        YES       VERY SICK
341	340.0	a	Dan oh being mad at Kyung for his stage behaviour is worse than him being mad at her for being sick cause he isn't… https://t.co/uGQ7mWOF7G
